"Name","Instance Count","Size (bytes)"
"org.junit.runner.JUnitCore",1,16
"org.junit.runner.Request$1",1,16
"org.junit.runner.Result",1,40
"org.junit.runner.Result$Listener",1,16
"org.junit.runner.notification.RunNotifier",1,24
"org.junit.runner.notification.RunNotifier$2",1,32
"org.junit.runner.notification.RunNotifier$4",1,32
"org.junit.runner.notification.SynchronizedRunListener",1,24
"org.junit.runners.ParentRunner$1",1,16
"org.junit.runners.ParentRunner$2",1,24
"org.junit.runners.ParentRunner$3",1,24
"org.junit.runners.ParentRunner$4",1,24
"org.junit.runners.RuleContainer$1",1,16
"org.junit.runners.model.TestClass",1,24
"org.junit.runners.model.TestClass$FieldComparator",1,16
"org.junit.runners.model.TestClass$MethodComparator",1,16
"org.junit.validator.AnnotationValidatorFactory",1,16
"org.junit.validator.AnnotationsValidator",1,16
"org.junit.validator.AnnotationsValidator$AnnotatableValidator[ ]",1,32
"org.junit.validator.AnnotationsValidator$ClassValidator",1,16
"org.junit.validator.AnnotationsValidator$FieldValidator",1,16
"org.junit.validator.AnnotationsValidator$MethodValidator",1,16
"padl.creator.classfile.relationship.DeepMethodInvocationAnalyzer",1,16
"padl.event.EventGenerator",1,24
"padl.kernel.impl.ConstituentsRepository",1,24
"padl.kernel.impl.Factory",1,16
"padl.kernel.impl.GenericContainerOfNaturallyOrderedConstituents$NaturalOrderComparator",1,16
"padl.util.CharArrayComparator",1,16
"pom.metrics.IBinaryMetric[ ]",1,40
"pom.metrics.IDependencyIndependentMetric[ ]",1,96
"pom.metrics.IMetric[ ]",1,304
"pom.metrics.IUnaryMetric[ ]",1,304
"pom.metrics.MetricsRepository",1,32
"pom.metrics.repository.ACAIC",1,32
"pom.metrics.repository.ACMIC",1,32
"pom.metrics.repository.AID",1,32
"pom.metrics.repository.ANA",1,32
"pom.metrics.repository.CAM",1,32
"pom.metrics.repository.CBO",1,32
"pom.metrics.repository.CBOin",1,32
"pom.metrics.repository.CBOout",1,32
"pom.metrics.repository.CIS",1,32
"pom.metrics.repository.CLD",1,32
"pom.metrics.repository.CP",1,32
"pom.metrics.repository.DAM",1,32
"pom.metrics.repository.DCAEC",1,32
"pom.metrics.repository.DCC",1,32
"pom.metrics.repository.DCMEC",1,32
"pom.metrics.repository.DIT",1,32
"pom.metrics.repository.DSC",1,32
"pom.metrics.repository.EIC",1,32
"pom.metrics.repository.EIP",1,32
"pom.metrics.repository.FanOut",1,32
"pom.metrics.repository.ICHClass",1,32
"pom.metrics.repository.IR",1,32
"pom.metrics.repository.LCOM1",1,32
"pom.metrics.repository.LCOM2",1,32
"pom.metrics.repository.LCOM5",1,32
"pom.metrics.repository.LOC",1,32
"pom.metrics.repository.MFA",1,32
"pom.metrics.repository.MLOCsum",1,32
"pom.metrics.repository.MOA",1,32
"pom.metrics.repository.McCabe",1,32
"pom.metrics.repository.NAD",1,32
"pom.metrics.repository.NADExtended",1,32
"pom.metrics.repository.NCM",1,32
"pom.metrics.repository.NCP",1,32
"pom.metrics.repository.NMA",1,32
"pom.metrics.repository.NMD",1,32
"pom.metrics.repository.NMDExtended",1,32
"pom.metrics.repository.NMI",1,32
"pom.metrics.repository.NMO",1,32
"pom.metrics.repository.NOA",1,32
"pom.metrics.repository.NOC",1,32
"pom.metrics.repository.NOD",1,32
"pom.metrics.repository.NOF",1,32
"pom.metrics.repository.NOH",1,32
"pom.metrics.repository.NOM",1,32
"pom.metrics.repository.NOP",1,32
"pom.metrics.repository.NOPM",1,32
"pom.metrics.repository.NOParam",1,32
"pom.metrics.repository.NOTC",1,32
"pom.metrics.repository.NOTI",1,32
"pom.metrics.repository.NPrM",1,32
"pom.metrics.repository.PIIR",1,32
"pom.metrics.repository.PP",1,32
"pom.metrics.repository.REIP",1,32
"pom.metrics.repository.RFC",1,32
"pom.metrics.repository.RFC_New",1,32
"pom.metrics.repository.RFP",1,32
"pom.metrics.repository.RPII",1,32
"pom.metrics.repository.RRFP",1,32
"pom.metrics.repository.RRTP",1,32
"pom.metrics.repository.RTP",1,32
"pom.metrics.repository.SIX",1,32
"pom.metrics.repository.TLOC",1,32
"pom.metrics.repository.TestCaseLOC",1,32
"pom.metrics.repository.USELESS",1,32
"pom.metrics.repository.VGsum",1,32
"pom.metrics.repository.WMC",1,32
"pom.metrics.repository.WMC1",1,32
"pom.metrics.repository.WMC_New",1,32
"pom.metrics.repository.cohesionAttributes",1,32
"pom.metrics.repository.connectivity",1,32
"pom.metrics.repository.oneWayCoupling",1,32
"pom.operators.Operators",1,16
"pom.primitives.ClassPrimitives",1,16
"pom.primitives.MethodPrimitives",1,16
"pom.test.TestPOM",1,24
"short[ ][ ]",1,1040
"sun.management.ClassLoadingImpl",1,16
"sun.management.ManagementFactoryHelper$$Lambda.0x00000001221fa5c8",1,16
"sun.management.ManagementFactoryHelper$LoggingMXBeanAccess",1,24
"sun.management.ManagementFactoryHelper$PlatformLoggingImpl",1,24
"sun.management.MemoryImpl",1,24
"sun.management.RuntimeImpl",1,24
"sun.management.VMManagementImpl",1,24
"sun.net.www.protocol.file.Handler",1,16
"sun.net.www.protocol.jar.JarFileFactory",1,16
"sun.net.www.protocol.jrt.Handler",1,16
"sun.nio.ch.FileChannelImpl$1",1,16
"sun.nio.ch.FileChannelImpl$2",1,16
"sun.nio.ch.FileDispatcherImpl",1,16
"sun.nio.ch.Util$1",1,16
"sun.nio.ch.Util$BufferCache",1,24
"sun.nio.cs.ISO_8859_1",1,24
"sun.nio.cs.StandardCharsets",1,24
"sun.nio.cs.ThreadLocalCoders$1",1,24
"sun.nio.cs.ThreadLocalCoders$2",1,24
"sun.nio.cs.US_ASCII",1,24
"sun.nio.cs.UTF_16",1,24
"sun.nio.cs.UTF_16BE",1,24
"sun.nio.cs.UTF_16LE",1,24
"sun.nio.cs.UTF_32",1,24
"sun.nio.cs.UTF_32BE",1,24
"sun.nio.cs.UTF_32LE",1,24
"sun.nio.cs.UTF_8",1,24
"sun.nio.fs.MacOSXFileSystem",1,32
"sun.nio.fs.MacOSXFileSystemProvider",1,16
"sun.nio.fs.NativeBuffer",1,32
"sun.nio.fs.NativeBuffer$Deallocator",1,24
"sun.nio.fs.NativeBuffer[ ]",1,32
"sun.nio.fs.NativeBuffers$1",1,16
"sun.reflect.generics.tree.LongSignature",1,16
"sun.reflect.generics.tree.TypeVariableSignature",1,16
"sun.reflect.generics.tree.VoidDescriptor",1,16
"sun.security.jca.ProviderList$1",1,104
"sun.security.provider.NativePRNG$Variant[ ]",1,32
"sun.security.provider.SHA",1,56
"sun.security.provider.SecureRandom",1,32
"sun.security.provider.Sun",1,104
"sun.security.util.KnownOIDs[ ]",1,1136
"sun.text.resources.cldr.FormatData",1,40
"sun.text.resources.cldr.FormatData_en",1,40
"sun.text.resources.cldr.ext.FormatData_en_CA",1,40
"sun.util.calendar.Gregorian",1,16
"sun.util.cldr.CLDRBaseLocaleDataMetaInfo",1,16
"sun.util.cldr.CLDRCalendarDataProviderImpl",1,24
"sun.util.cldr.CLDRLocaleProviderAdapter",1,80
"sun.util.cldr.CLDRLocaleProviderAdapter$$Lambda.0x00000001221c5360",1,16
"sun.util.locale.BaseLocale[ ]",1,96
"sun.util.locale.InternalLocaleBuilder",1,40
"sun.util.locale.InternalLocaleBuilder$CaseInsensitiveChar",1,16
"sun.util.locale.provider.CalendarDataUtility$CalendarWeekParameterGetter",1,16
"sun.util.locale.provider.CalendarProviderImpl",1,24
"sun.util.locale.provider.DecimalFormatSymbolsProviderImpl",1,24
"sun.util.locale.provider.LocaleProviderAdapter$$Lambda.0x00000001221c0bb8",1,16
"sun.util.locale.provider.LocaleProviderAdapter$$Lambda.0x00000001221c1758",1,16
"sun.util.locale.provider.LocaleProviderAdapter$Type[ ]",1,40
"sun.util.locale.provider.LocaleServiceProviderPool",1,24
"sun.util.locale.provider.NumberFormatProviderImpl",1,24
"sun.util.logging.internal.LoggingProviderImpl",1,16
"sun.util.resources.Bundles$1",1,40
"sun.util.resources.LocaleData",1,16
"sun.util.resources.LocaleData$LocaleDataStrategy",1,16
"sun.util.resources.cldr.provider.CLDRLocaleDataMetaInfo",1,16
"sun.util.resources.provider.LocaleDataProvider",1,16
"util.io.ProxyConsole",1,32
"util.io.UnclosablePrintWriter",1,40
"util.lang.CFParseBCELConvertorAdhoc$$Lambda.0x0000000122228430",1,16
"util.lang.CFParseBCELConvertorVisitor$JavaClassVisitor$$Lambda.0x0000000122228ab8",1,16
"util.lang.ConcreteReceiverGuard",1,16
"util.multilingual.PtidejResourceBundle",1,40
"util.repository.impl.FileRepositoryFactory",1,16
